"date","commodity","country","district","grade","price_type","price_lkr_per_kg","currency","unit","market_level","frequency","source","source_url"
"2025-05-14","black_pepper","Sri Lanka","Matara","Grade 1","average","2133.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2141.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","National","Grade 1","average","2108.07","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","National","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-14","black_pepper","Sri Lanka","National","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2300.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kandy","Grade 1","average","2112.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kandy","Grade 2","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kandy","Grade 2","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Matale","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Matale","Grade 1","average","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","2090.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2066.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2180.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Badulla","Grade 1","average","2138.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Colombo","Grade 1","average","1988.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2125.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Kalutara","Grade 1","average","2070.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Galle","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Galle","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Matara","Grade 1","highest","2180.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Matara","Grade 1","average","2138.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2125.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","National","Grade 1","highest","2300.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","National","Grade 1","average","2111.69","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","National","Grade 2","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-05-07","black_pepper","Sri Lanka","National","Grade 2","average","2025.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kandy","Grade 1","average","2112.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kandy","Grade 2","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kandy","Grade 2","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Matale","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Matale","Grade 1","average","2167.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","2190.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2120.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2106.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2130.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2180.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Badulla","Grade 1","average","2121.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2133.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Colombo","Grade 1","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2125.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Kalutara","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Galle","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Galle","Grade 1","average","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Matara","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Matara","Grade 1","average","2154.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2180.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2163.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2175.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","National","Grade 1","average","2119.71","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","National","Grade 2","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-29","black_pepper","Sri Lanka","National","Grade 2","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kandy","Grade 1","average","2102.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kandy","Grade 2","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kandy","Grade 2","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Matale","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Matale","Grade 1","average","2142.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1990.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2066.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Badulla","Grade 1","average","2104.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Colombo","Grade 1","average","1850.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2075.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Galle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Galle","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Matara","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Matara","Grade 1","average","2107.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2133.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2170.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","National","Grade 1","average","2068.5","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","National","Grade 2","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-22","black_pepper","Sri Lanka","National","Grade 2","average","1990.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kandy","Grade 1","average","2069.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Matale","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Matale","Grade 1","average","2067.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1970.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","2070.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Badulla","Grade 1","average","2058.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2020.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Colombo","Grade 1","average","1913.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2025.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2013.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1945.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Galle","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Galle","Grade 1","average","2085.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Matara","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Matara","Grade 1","average","2101.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Hambantota","Grade 1","average","2132.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2110.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","National","Grade 1","average","2048.79","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","National","Grade 2","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-08","black_pepper","Sri Lanka","National","Grade 2","average","1875.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2100.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Kandy","Grade 1","average","2008.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1800.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Kandy","Grade 2","average","1800.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Matale","Grade 1","highest","2100.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Matale","Grade 1","average","2042.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","1980.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1975.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2040.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-04-01","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","2050.00","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
